Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
1996-09-22T00:00:00Z,1996.7240437,5869,6515,1012.58
1996-09-23T00:00:00Z,1996.7267760,6082,6528,1008.04
1996-09-24T00:00:00Z,1996.7295082,6105,6538,1007.71
1996-09-25T00:00:00Z,1996.7322404,5807,6531,1014.38
1996-09-26T00:00:00Z,1996.7349727,5517,6539,1021.43
1996-09-27T00:00:00Z,1996.7377049,5472,6508,1021.90
1996-09-28T00:00:00Z,1996.7404372,5489,6544,1022.23
1996-09-29T00:00:00Z,1996.7431694,5884,6571,1013.44
1996-09-30T00:00:00Z,1996.7459016,6754,6586,995.21
1996-10-01T00:00:00Z,1996.7486339,7286,6601,985.13
1996-10-02T00:00:00Z,1996.7513661,6693,6561,995.86
1996-10-03T00:00:00Z,1996.7540984,6215,6508,1004.67
1996-10-04T00:00:00Z,1996.7568306,6559,6485,997.06
1996-10-05T00:00:00Z,1996.7595628,6513,6483,997.87
1996-10-06T00:00:00Z,1996.7622951,6544,6476,997.05
1996-10-07T00:00:00Z,1996.7650273,6252,6432,1002.30
1996-10-08T00:00:00Z,1996.7677596,6068,6421,1006.10
1996-10-09T00:00:00Z,1996.7704918,6308,6409,1000.66
1996-10-10T00:00:00Z,1996.7732240,6562,6448,996.10
1996-10-11T00:00:00Z,1996.7759563,6124,6451,1005.50
1996-10-12T00:00:00Z,1996.7786885,6588,6444,995.49
1996-10-13T00:00:00Z,1996.7814208,6243,6442,1002.89
1996-10-14T00:00:00Z,1996.7841530,5470,6457,1020.90
1996-10-15T00:00:00Z,1996.7868852,5361,6486,1024.19
1996-10-16T00:00:00Z,1996.7896175,5370,6502,1024.33
1996-10-17T00:00:00Z,1996.7923497,5596,6517,1019.05
1996-10-18T00:00:00Z,1996.7950820,5660,6512,1017.40
1996-10-19T00:00:00Z,1996.7978142,5948,6513,1010.73
1996-10-20T00:00:00Z,1996.8005464,5990,6499,1009.48
1996-10-21T00:00:00Z,1996.8032787,5977,6505,1009.91
1996-10-22T00:00:00Z,1996.8060109,5710,6465,1015.30
1996-10-23T00:00:00Z,1996.8087432,5310,6424,1024.24
1996-10-24T00:00:00Z,1996.8114754,5331,6452,1024.27
1996-10-25T00:00:00Z,1996.8142077,5490,6477,1020.80
1996-10-26T00:00:00Z,1996.8169399,5665,6516,1017.39
1996-10-27T00:00:00Z,1996.8196721,6026,6545,1009.69
1996-10-28T00:00:00Z,1996.8224044,6510,6536,999.00
1996-10-29T00:00:00Z,1996.8251366,6863,6470,990.50
1996-10-30T00:00:00Z,1996.8278689,6960,6471,988.61
1996-10-31T00:00:00Z,1996.8306011,6731,6504,993.85
1996-11-01T00:00:00Z,1996.8333333,6490,6433,997.27
1996-11-02T00:00:00Z,1996.8360656,6787,6414,990.82
1996-11-03T00:00:00Z,1996.8387978,6830,6420,990.09
1996-11-04T00:00:00Z,1996.8415301,6847,6409,989.62
1996-11-05T00:00:00Z,1996.8442623,6738,6379,991.16
1996-11-06T00:00:00Z,1996.8469945,7412,6433,979.34
1996-11-07T00:00:00Z,1996.8497268,7739,6455,973.93
1996-11-08T00:00:00Z,1996.8524590,7240,6474,983.43
1996-11-09T00:00:00Z,1996.8551913,6545,6468,996.90
1996-11-10T00:00:00Z,1996.8579235,6242,6475,1003.45
1996-11-11T00:00:00Z,1996.8606557,5805,6477,1013.28
1996-11-12T00:00:00Z,1996.8633880,5719,6476,1015.24
1996-11-13T00:00:00Z,1996.8661202,6374,6457,1000.35
1996-11-14T00:00:00Z,1996.8688525,6232,6411,1002.32
1996-11-15T00:00:00Z,1996.8715847,6233,6430,1002.66
1996-11-16T00:00:00Z,1996.8743169,6240,6473,1003.42
1996-11-17T00:00:00Z,1996.8770492,6432,6495,999.83
1996-11-18T00:00:00Z,1996.8797814,6298,6503,1002.79
1996-11-19T00:00:00Z,1996.8825137,6520,6487,997.95
1996-11-20T00:00:00Z,1996.8852459,6982,6514,989.22
1996-11-21T00:00:00Z,1996.8879781,6663,6521,995.61
1996-11-22T00:00:00Z,1996.8907104,6976,6552,989.99
1996-11-23T00:00:00Z,1996.8934426,6673,6578,996.53
1996-11-24T00:00:00Z,1996.8961749,6146,6602,1008.21
1996-11-25T00:00:00Z,1996.8989071,6010,6568,1010.46
1996-11-26T00:00:00Z,1996.9016393,5782,6529,1014.92
1996-11-27T00:00:00Z,1996.9043716,5561,6503,1019.61
1996-11-28T00:00:00Z,1996.9071038,5425,6501,1022.92
1996-11-29T00:00:00Z,1996.9098361,6012,6454,1008.11
1996-11-30T00:00:00Z,1996.9125683,5934,6420,1009.12
1996-12-01T00:00:00Z,1996.9153005,5851,6424,1011.12
1996-12-02T00:00:00Z,1996.9180328,6037,6409,1006.53
1996-12-03T00:00:00Z,1996.9207650,6000,6386,1006.90
1996-12-04T00:00:00Z,1996.9234973,5777,6418,1012.70
1996-12-05T00:00:00Z,1996.9262295,5980,6444,1008.58
1996-12-06T00:00:00Z,1996.9289617,5808,6461,1012.89
1996-12-07T00:00:00Z,1996.9316940,5736,6453,1014.41
1996-12-08T00:00:00Z,1996.9344262,5880,6440,1010.90
1996-12-09T00:00:00Z,1996.9371585,5986,6454,1008.65
1996-12-10T00:00:00Z,1996.9398907,5587,6457,1018.06
1996-12-11T00:00:00Z,1996.9426230,5421,6485,1022.70
1996-12-12T00:00:00Z,1996.9453552,6352,6486,1001.52
1996-12-13T00:00:00Z,1996.9480874,7131,6495,985.84
1996-12-14T00:00:00Z,1996.9508197,7304,6498,982.66
1996-12-15T00:00:00Z,1996.9535519,7597,6526,977.94
1996-12-16T00:00:00Z,1996.9562842,7092,6520,987.14
1996-12-17T00:00:00Z,1996.9590164,6591,6506,996.73
1996-12-18T00:00:00Z,1996.9617486,6317,6524,1002.80
1996-12-19T00:00:00Z,1996.9644809,6383,6557,1002.12
1996-12-20T00:00:00Z,1996.9672131,6130,6565,1007.72
1996-12-21T00:00:00Z,1996.9699454,6134,6567,1007.69
1996-12-22T00:00:00Z,1996.9726776,5729,6559,1016.78
1996-12-23T00:00:00Z,1996.9754098,6032,6573,1010.20
1996-12-24T00:00:00Z,1996.9781421,5895,6530,1012.45
1996-12-25T00:00:00Z,1996.9808743,5361,6540,1025.33
1996-12-26T00:00:00Z,1996.9836066,5729,6490,1015.39
1996-12-27T00:00:00Z,1996.9863388,5955,6485,1010.00
1996-12-28T00:00:00Z,1996.9890710,5967,6470,1009.39
1996-12-29T00:00:00Z,1996.9918033,5533,6480,1019.89
1996-12-30T00:00:00Z,1996.9945355,5174,6484,1028.95
1996-12-31T00:00:00Z,1996.9972678,5812,6458,1012.84
1997-01-01T00:00:00Z,1997.0000000,6216,6465,1003.77
1997-01-02T00:00:00Z,1997.0027397,5823,6463,1012.59
1997-01-03T00:00:00Z,1997.0054795,6052,6487,1007.88
1997-01-04T00:00:00Z,1997.0082192,6125,6528,1007.07
1997-01-05T00:00:00Z,1997.0109589,6135,6524,1006.82
1997-01-06T00:00:00Z,1997.0136986,6564,6502,997.42
1997-01-07T00:00:00Z,1997.0164384,6337,6508,1002.16
1997-01-08T00:00:00Z,1997.0191781,5885,6503,1011.98
1997-01-09T00:00:00Z,1997.0219178,6320,6509,1002.60
1997-01-10T00:00:00Z,1997.0246575,6037,6551,1009.55
1997-01-11T00:00:00Z,1997.0273973,5609,6534,1019.09
1997-01-12T00:00:00Z,1997.0301370,5782,6516,1014.90
1997-01-13T00:00:00Z,1997.0328767,7179,6525,985.60
1997-01-14T00:00:00Z,1997.0356164,6606,6539,997.28
1997-01-15T00:00:00Z,1997.0383562,7252,6559,984.99
1997-01-16T00:00:00Z,1997.0410959,6285,6576,1004.64
1997-01-17T00:00:00Z,1997.0438356,5977,6602,1011.94
1997-01-18T00:00:00Z,1997.0465753,6618,6610,998.34
1997-01-19T00:00:00Z,1997.0493151,6681,6608,997.16
1997-01-20T00:00:00Z,1997.0520548,6090,6575,1008.86
1997-01-21T00:00:00Z,1997.0547945,6727,6553,994.95
1997-01-22T00:00:00Z,1997.0575342,6581,6548,997.81
1997-01-23T00:00:00Z,1997.0602740,6305,6567,1003.97
1997-01-24T00:00:00Z,1997.0630137,5630,6570,1019.43
1997-01-25T00:00:00Z,1997.0657534,5302,6555,1027.13
1997-01-26T00:00:00Z,1997.0684932,5637,6508,1017.93
1997-01-27T00:00:00Z,1997.0712329,6427,6490,999.88
1997-01-28T00:00:00Z,1997.0739726,6315,6505,1002.70
1997-01-29T00:00:00Z,1997.0767123,5865,6503,1012.42
1997-01-30T00:00:00Z,1997.0794521,6848,6498,991.58
1997-01-31T00:00:00Z,1997.0821918,6568,6545,998.22
1997-02-01T00:00:00Z,1997.0849315,5768,6543,1015.53
1997-02-02T00:00:00Z,1997.0876712,6078,6507,1007.73
1997-02-03T00:00:00Z,1997.0904110,6520,6525,998.57
1997-02-04T00:00:00Z,1997.0931507,7489,6534,980.16
1997-02-05T00:00:00Z,1997.0958904,7611,6553,978.36
1997-02-06T00:00:00Z,1997.0986301,6261,6529,1004.26
1997-02-07T00:00:00Z,1997.1013699,7168,6548,986.57
1997-02-08T00:00:00Z,1997.1041096,7008,6555,989.75
1997-02-09T00:00:00Z,1997.1068493,5931,6525,1011.38
1997-02-10T00:00:00Z,1997.1095890,6396,6494,1000.53
1997-02-11T00:00:00Z,1997.1123288,7325,6541,983.37
1997-02-12T00:00:00Z,1997.1150685,7616,6602,979.18
1997-02-13T00:00:00Z,1997.1178082,7211,6597,986.45
1997-02-14T00:00:00Z,1997.1205479,6732,6608,995.97
1997-02-15T00:00:00Z,1997.1232877,6099,6593,1009.06
1997-02-16T00:00:00Z,1997.1260274,5556,6571,1021.15
1997-02-17T00:00:00Z,1997.1287671,5344,6571,1026.38
1997-02-18T00:00:00Z,1997.1315068,5634,6533,1018.53
1997-02-19T00:00:00Z,1997.1342466,5965,6537,1010.86
1997-02-20T00:00:00Z,1997.1369863,6569,6552,998.12
1997-02-21T00:00:00Z,1997.1397260,6773,6540,993.72
1997-02-22T00:00:00Z,1997.1424658,6504,6561,999.66
1997-02-23T00:00:00Z,1997.1452055,7035,6549,988.83
1997-02-24T00:00:00Z,1997.1479452,7528,6553,979.73
1997-02-25T00:00:00Z,1997.1506849,8025,6572,971.55
1997-02-26T00:00:00Z,1997.1534247,8105,6586,970.59
1997-02-27T00:00:00Z,1997.1561644,6748,6571,995.08
1997-02-28T00:00:00Z,1997.1589041,6067,6504,1007.96
1997-03-01T00:00:00Z,1997.1616438,6775,6474,992.33
1997-03-02T00:00:00Z,1997.1643836,7453,6483,979.82
1997-03-03T00:00:00Z,1997.1671233,7813,6515,974.18
1997-03-04T00:00:00Z,1997.1698630,6646,6525,996.08
1997-03-05T00:00:00Z,1997.1726027,5916,6519,1011.59
1997-03-06T00:00:00Z,1997.1753425,6112,6514,1007.14
1997-03-07T00:00:00Z,1997.1780822,5698,6501,1016.32
1997-03-08T00:00:00Z,1997.1808219,6165,6532,1006.35
1997-03-09T00:00:00Z,1997.1835616,5969,6543,1010.88
1997-03-10T00:00:00Z,1997.1863014,5781,6556,1015.46
1997-03-11T00:00:00Z,1997.1890411,6296,6552,1003.89
1997-03-12T00:00:00Z,1997.1917808,6358,6561,1002.74
1997-03-13T00:00:00Z,1997.1945205,7449,6631,982.78
1997-03-14T00:00:00Z,1997.1972603,6724,6678,997.58
1997-03-15T00:00:00Z,1997.2000000,6605,6649,999.36
1997-03-16T00:00:00Z,1997.2027397,6292,6635,1005.67
1997-03-17T00:00:00Z,1997.2054795,5915,6601,1013.31
1997-03-18T00:00:00Z,1997.2082192,5944,6577,1012.14
1997-03-19T00:00:00Z,1997.2109589,6404,6551,1001.53
1997-03-20T00:00:00Z,1997.2136986,6038,6564,1009.78
1997-03-21T00:00:00Z,1997.2164384,5716,6566,1017.19
1997-03-22T00:00:00Z,1997.2191781,5609,6583,1020.10
1997-03-23T00:00:00Z,1997.2219178,5502,6576,1022.54
1997-03-24T00:00:00Z,1997.2246575,5456,6582,1023.83
1997-03-25T00:00:00Z,1997.2273973,5508,6580,1022.50
1997-03-26T00:00:00Z,1997.2301370,6159,6578,1007.54
1997-03-27T00:00:00Z,1997.2328767,7379,6570,982.83
1997-03-28T00:00:00Z,1997.2356164,7424,6562,981.82
1997-03-29T00:00:00Z,1997.2383562,6944,6526,990.10
1997-03-30T00:00:00Z,1997.2410959,6779,6521,993.33
1997-03-31T00:00:00Z,1997.2438356,7222,6522,984.74
1997-04-01T00:00:00Z,1997.2465753,7457,6529,980.54
1997-04-02T00:00:00Z,1997.2493151,7249,6528,984.37
1997-04-03T00:00:00Z,1997.2520548,7552,6548,979.35
1997-04-04T00:00:00Z,1997.2547945,7302,6529,983.54
1997-04-05T00:00:00Z,1997.2575342,6520,6555,999.19
1997-04-06T00:00:00Z,1997.2602740,5983,6591,1011.65
1997-04-07T00:00:00Z,1997.2630137,5463,6627,1024.57
1997-04-08T00:00:00Z,1997.2657534,5354,6649,1027.74
1997-04-09T00:00:00Z,1997.2684932,5907,6649,1014.64
1997-04-10T00:00:00Z,1997.2712329,6746,6597,995.48
1997-04-11T00:00:00Z,1997.2739726,6345,6456,1000.96
1997-04-12T00:00:00Z,1997.2767123,5864,6490,1012.20
1997-04-13T00:00:00Z,1997.2794521,6860,6504,991.37
1997-04-14T00:00:00Z,1997.2821918,7065,6555,988.40
1997-04-15T00:00:00Z,1997.2849315,6099,6545,1008.23
1997-04-16T00:00:00Z,1997.2876712,5884,6500,1011.98
1997-04-17T00:00:00Z,1997.2904110,6042,6487,1008.09
1997-04-18T00:00:00Z,1997.2931507,6251,6503,1003.80
1997-04-19T00:00:00Z,1997.2958904,5986,6489,1009.38
1997-04-20T00:00:00Z,1997.2986301,6043,6504,1008.44
1997-04-21T00:00:00Z,1997.3013699,6622,6503,996.01
1997-04-22T00:00:00Z,1997.3041096,6729,6509,993.96
1997-04-23T00:00:00Z,1997.3068493,6654,6528,995.88
1997-04-24T00:00:00Z,1997.3095890,6691,6553,995.66
1997-04-25T00:00:00Z,1997.3123288,6451,6560,1000.78
1997-04-26T00:00:00Z,1997.3150685,6191,6566,1006.43
1997-04-27T00:00:00Z,1997.3178082,6373,6574,1002.66
1997-04-28T00:00:00Z,1997.3205479,6391,6559,1001.96
1997-04-29T00:00:00Z,1997.3232877,6035,6549,1009.52
1997-04-30T00:00:00Z,1997.3260274,5776,6550,1015.46
1997-05-01T00:00:00Z,1997.3287671,5993,6555,1010.61
1997-05-02T00:00:00Z,1997.3315068,6833,6578,993.38
1997-05-03T00:00:00Z,1997.3342466,7382,6608,983.51
1997-05-04T00:00:00Z,1997.3369863,7089,6626,989.35
1997-05-05T00:00:00Z,1997.3397260,7033,6634,990.58
1997-05-06T00:00:00Z,1997.3424658,6879,6636,993.64
1997-05-07T00:00:00Z,1997.3452055,6297,6633,1005.49
1997-05-08T00:00:00Z,1997.3479452,6018,6621,1011.38
1997-05-09T00:00:00Z,1997.3506849,5784,6603,1016.38
1997-05-10T00:00:00Z,1997.3534247,6146,6569,1007.47
1997-05-11T00:00:00Z,1997.3561644,5915,6540,1012.04
1997-05-12T00:00:00Z,1997.3589041,5718,6504,1015.86
1997-05-13T00:00:00Z,1997.3616438,5739,6510,1015.49
1997-05-14T00:00:00Z,1997.3643836,5686,6527,1017.12
1997-05-15T00:00:00Z,1997.3671233,5860,6485,1012.16
1997-05-16T00:00:00Z,1997.3698630,5524,6509,1020.68
1997-05-17T00:00:00Z,1997.3726027,5391,6514,1024.05
1997-05-18T00:00:00Z,1997.3753425,5948,6528,1011.11
1997-05-19T00:00:00Z,1997.3780822,6139,6548,1007.21
1997-05-20T00:00:00Z,1997.3808219,5898,6552,1012.66
1997-05-21T00:00:00Z,1997.3835616,5823,6556,1014.47
1997-05-22T00:00:00Z,1997.3863014,5762,6550,1015.79
1997-05-23T00:00:00Z,1997.3890411,5725,6550,1016.66
1997-05-24T00:00:00Z,1997.3917808,5568,6552,1020.44
1997-05-25T00:00:00Z,1997.3945205,5613,6560,1019.52
1997-05-26T00:00:00Z,1997.3972603,5716,6523,1016.29
1997-05-27T00:00:00Z,1997.4000000,5743,6528,1015.78
1997-05-28T00:00:00Z,1997.4027397,5784,6535,1014.96
1997-05-29T00:00:00Z,1997.4054795,5754,6556,1016.11
1997-05-30T00:00:00Z,1997.4082192,5432,6560,1023.96
1997-05-31T00:00:00Z,1997.4109589,5219,6563,1029.42
1997-06-01T00:00:00Z,1997.4136986,5303,6572,1027.47
1997-06-02T00:00:00Z,1997.4164384,5695,6581,1018.07
1997-06-03T00:00:00Z,1997.4191781,6243,6608,1006.16
1997-06-04T00:00:00Z,1997.4219178,6084,6619,1009.87
1997-06-05T00:00:00Z,1997.4246575,5940,6614,1012.99
1997-06-06T00:00:00Z,1997.4273973,5790,6611,1016.38
1997-06-07T00:00:00Z,1997.4301370,5546,6540,1020.76
1997-06-08T00:00:00Z,1997.4328767,5314,6521,1026.11
1997-06-09T00:00:00Z,1997.4356164,5495,6545,1022.12
1997-06-10T00:00:00Z,1997.4383562,5830,6532,1013.83
1997-06-11T00:00:00Z,1997.4410959,5965,6526,1010.60
1997-06-12T00:00:00Z,1997.4438356,5929,6523,1011.35
1997-06-13T00:00:00Z,1997.4465753,6060,6529,1008.55
1997-06-14T00:00:00Z,1997.4493151,6365,6526,1001.85
1997-06-15T00:00:00Z,1997.4520548,6356,6540,1002.37
1997-06-16T00:00:00Z,1997.4547945,5972,6534,1010.62
1997-06-17T00:00:00Z,1997.4575342,5851,6553,1013.78
1997-06-18T00:00:00Z,1997.4602740,5953,6548,1011.35
1997-06-19T00:00:00Z,1997.4630137,5998,6538,1010.12
1997-06-20T00:00:00Z,1997.4657534,6080,6568,1008.89
1997-06-21T00:00:00Z,1997.4684932,6107,6574,1008.41
1997-06-22T00:00:00Z,1997.4712329,6204,6561,1006.01
1997-06-23T00:00:00Z,1997.4739726,6774,6526,993.50
1997-06-24T00:00:00Z,1997.4767123,6979,6526,989.40
1997-06-25T00:00:00Z,1997.4794521,6667,6526,995.61
1997-06-26T00:00:00Z,1997.4821918,6193,6526,1005.55
1997-06-27T00:00:00Z,1997.4849315,5722,6534,1016.42
1997-06-28T00:00:00Z,1997.4876712,5590,6528,1019.43
1997-06-29T00:00:00Z,1997.4904110,5864,6526,1012.93
1997-06-30T00:00:00Z,1997.4931507,6006,6539,1009.94
1997-07-01T00:00:00Z,1997.4958904,6030,6563,1009.91
1997-07-02T00:00:00Z,1997.4986301,6004,6563,1010.48
1997-07-03T00:00:00Z,1997.5013699,5997,6575,1010.89
1997-07-04T00:00:00Z,1997.5041096,6025,6578,1010.33
1997-07-05T00:00:00Z,1997.5068493,5930,6575,1012.40
1997-07-06T00:00:00Z,1997.5095890,5823,6558,1014.54
1997-07-07T00:00:00Z,1997.5123288,5922,6531,1011.69
1997-07-08T00:00:00Z,1997.5150685,6126,6526,1007.01
1997-07-09T00:00:00Z,1997.5178082,5948,6503,1010.53
1997-07-10T00:00:00Z,1997.5205479,5733,6482,1015.06
1997-07-11T00:00:00Z,1997.5232877,5738,6486,1015.02
1997-07-12T00:00:00Z,1997.5260274,5628,6504,1018.00
1997-07-13T00:00:00Z,1997.5287671,5530,6506,1020.43
1997-07-14T00:00:00Z,1997.5315068,5464,6525,1022.44
1997-07-15T00:00:00Z,1997.5342466,5492,6509,1021.41
1997-07-16T00:00:00Z,1997.5369863,5591,6521,1019.25
1997-07-17T00:00:00Z,1997.5397260,5616,6536,1018.96
1997-07-18T00:00:00Z,1997.5424658,5542,6514,1020.30
1997-07-19T00:00:00Z,1997.5452055,5475,6509,1021.85
1997-07-20T00:00:00Z,1997.5479452,5462,6507,1022.12
1997-07-21T00:00:00Z,1997.5506849,5522,6516,1020.82
1997-07-22T00:00:00Z,1997.5534247,5520,6531,1021.19
1997-07-23T00:00:00Z,1997.5561644,5645,6556,1018.67
1997-07-24T00:00:00Z,1997.5589041,5921,6572,1012.57
1997-07-25T00:00:00Z,1997.5616438,6110,6583,1008.53
1997-07-26T00:00:00Z,1997.5643836,6181,6598,1007.29
1997-07-27T00:00:00Z,1997.5671233,6337,6612,1004.20
1997-07-28T00:00:00Z,1997.5698630,6403,6616,1002.90
1997-07-29T00:00:00Z,1997.5726027,6394,6609,1002.95
1997-07-30T00:00:00Z,1997.5753425,6287,6621,1005.46
1997-07-31T00:00:00Z,1997.5780822,6062,6573,1009.40
1997-08-01T00:00:00Z,1997.5808219,5874,6547,1013.11
1997-08-02T00:00:00Z,1997.5835616,5829,6539,1013.99
1997-08-03T00:00:00Z,1997.5863014,5835,6550,1014.08
1997-08-04T00:00:00Z,1997.5890411,5753,6574,1016.50
1997-08-05T00:00:00Z,1997.5917808,5640,6571,1019.11
1997-08-06T00:00:00Z,1997.5945205,5574,6572,1020.72
1997-08-07T00:00:00Z,1997.5972603,5495,6569,1022.57
1997-08-08T00:00:00Z,1997.6000000,5541,6574,1021.58
1997-08-09T00:00:00Z,1997.6027397,5788,6564,1015.48
1997-08-10T00:00:00Z,1997.6054795,5807,6546,1014.69
1997-08-11T00:00:00Z,1997.6082192,5324,6577,1027.04
1997-08-12T00:00:00Z,1997.6109589,5711,6558,1017.30
1997-08-13T00:00:00Z,1997.6136986,6180,6578,1006.91
1997-08-14T00:00:00Z,1997.6164384,6113,6590,1008.62
1997-08-15T00:00:00Z,1997.6191781,5836,6596,1015.00
1997-08-16T00:00:00Z,1997.6219178,5771,6595,1016.48
1997-08-17T00:00:00Z,1997.6246575,5699,6601,1018.34
1997-08-18T00:00:00Z,1997.6273973,5653,6580,1018.99
1997-08-19T00:00:00Z,1997.6301370,5706,6570,1017.51
1997-08-20T00:00:00Z,1997.6328767,5649,6595,1019.38
1997-08-21T00:00:00Z,1997.6356164,5724,6587,1017.44
1997-08-22T00:00:00Z,1997.6383562,6054,6594,1010.04
1997-08-23T00:00:00Z,1997.6410959,6298,6615,1005.12
1997-08-24T00:00:00Z,1997.6438356,6235,6604,1006.24
1997-08-25T00:00:00Z,1997.6465753,6008,6614,1011.46
1997-08-26T00:00:00Z,1997.6493151,6010,6605,1011.25
1997-08-27T00:00:00Z,1997.6520548,5960,6604,1012.32
1997-08-28T00:00:00Z,1997.6547945,5626,6575,1019.51
1997-08-29T00:00:00Z,1997.6575342,5593,6570,1020.21
1997-08-30T00:00:00Z,1997.6602740,5561,6585,1021.30
1997-08-31T00:00:00Z,1997.6630137,5446,6568,1023.79
1997-09-01T00:00:00Z,1997.6657534,5365,6577,1026.00
1997-09-02T00:00:00Z,1997.6684932,5402,6599,1025.52
1997-09-03T00:00:00Z,1997.6712329,5530,6584,1022.04
1997-09-04T00:00:00Z,1997.6739726,5682,6546,1017.59
1997-09-05T00:00:00Z,1997.6767123,5812,6561,1014.86
1997-09-06T00:00:00Z,1997.6794521,6052,6582,1009.83
1997-09-07T00:00:00Z,1997.6821918,6571,6602,999.11
1997-09-08T00:00:00Z,1997.6849315,6969,6602,991.21
1997-09-09T00:00:00Z,1997.6876712,7326,6573,983.81
1997-09-10T00:00:00Z,1997.6904110,6971,6570,990.47
1997-09-11T00:00:00Z,1997.6931507,6688,6559,995.84
1997-09-12T00:00:00Z,1997.6958904,6721,6577,995.54
1997-09-13T00:00:00Z,1997.6986301,7034,6572,989.28
1997-09-14T00:00:00Z,1997.7013699,7176,6576,986.66
1997-09-15T00:00:00Z,1997.7041096,6613,6571,997.71
1997-09-16T00:00:00Z,1997.7068493,6525,6570,999.41
1997-09-17T00:00:00Z,1997.7095890,7276,6559,984.59
1997-09-18T00:00:00Z,1997.7123288,6765,6546,994.04
1997-09-19T00:00:00Z,1997.7150685,6350,6546,1002.59
1997-09-20T00:00:00Z,1997.7178082,6308,6572,1004.03
1997-09-21T00:00:00Z,1997.7205479,6638,6610,997.90
1997-09-22T00:00:00Z,1997.7232877,6552,6659,1000.67
1997-09-23T00:00:00Z,1997.7260274,6470,6628,1001.86
1997-09-24T00:00:00Z,1997.7287671,6034,6587,1010.31
1997-09-25T00:00:00Z,1997.7315068,6032,6566,1009.92
1997-09-26T00:00:00Z,1997.7342466,6089,6555,1008.43
1997-09-27T00:00:00Z,1997.7369863,5877,6548,1013.08
1997-09-28T00:00:00Z,1997.7397260,5860,6537,1013.25
1997-09-29T00:00:00Z,1997.7424658,5708,6544,1016.93
1997-09-30T00:00:00Z,1997.7452055,5815,6557,1014.69
1997-10-01T00:00:00Z,1997.7479452,6212,6473,1004.10
1997-10-02T00:00:00Z,1997.7506849,6617,6479,995.60
1997-10-03T00:00:00Z,1997.7534247,6583,6545,997.67
1997-10-04T00:00:00Z,1997.7561644,6896,6561,991.75
1997-10-05T00:00:00Z,1997.7589041,6828,6580,993.49
1997-10-06T00:00:00Z,1997.7616438,6615,6588,997.95
1997-10-07T00:00:00Z,1997.7643836,6146,6539,1006.87
1997-10-08T00:00:00Z,1997.7671233,6177,6523,1005.85
1997-10-09T00:00:00Z,1997.7698630,6534,6526,998.30
1997-10-10T00:00:00Z,1997.7726027,6567,6469,996.43
1997-10-11T00:00:00Z,1997.7753425,6657,6447,994.14
1997-10-12T00:00:00Z,1997.7780822,7162,6498,985.33
1997-10-13T00:00:00Z,1997.7808219,6780,6531,993.45
1997-10-14T00:00:00Z,1997.7835616,6239,6576,1005.62
1997-10-15T00:00:00Z,1997.7863014,5826,6598,1015.29
1997-10-16T00:00:00Z,1997.7890411,5770,6623,1017.07
1997-10-17T00:00:00Z,1997.7917808,5769,6608,1016.81
1997-10-18T00:00:00Z,1997.7945205,6613,6577,998.01
1997-10-19T00:00:00Z,1997.7972603,7059,6592,989.21
1997-10-20T00:00:00Z,1997.8000000,6907,6611,992.55
1997-10-21T00:00:00Z,1997.8027397,6744,6640,996.36
1997-10-22T00:00:00Z,1997.8054795,6765,6623,995.60
1997-10-23T00:00:00Z,1997.8082192,6779,6580,994.44
1997-10-24T00:00:00Z,1997.8109589,6572,6550,998.00
1997-10-25T00:00:00Z,1997.8136986,6271,6429,1001.83
1997-10-26T00:00:00Z,1997.8164384,5910,6428,1009.87
1997-10-27T00:00:00Z,1997.8191781,5694,6451,1015.32
1997-10-28T00:00:00Z,1997.8219178,5835,6477,1012.61
1997-10-29T00:00:00Z,1997.8246575,5846,6499,1012.81
1997-10-30T00:00:00Z,1997.8273973,5834,6531,1013.70
1997-10-31T00:00:00Z,1997.8301370,6222,6538,1005.19
1997-11-01T00:00:00Z,1997.8328767,6666,6576,996.64
1997-11-02T00:00:00Z,1997.8356164,6601,6575,997.93
1997-11-03T00:00:00Z,1997.8383562,6146,6591,1007.93
1997-11-04T00:00:00Z,1997.8410959,5761,6588,1016.67
1997-11-05T00:00:00Z,1997.8438356,5811,6522,1014.10
1997-11-06T00:00:00Z,1997.8465753,6601,6630,999.15
1997-11-07T00:00:00Z,1997.8493151,6536,6443,996.58
1997-11-08T00:00:00Z,1997.8520548,6450,6409,997.59
1997-11-09T00:00:00Z,1997.8547945,6288,6444,1001.82
1997-11-10T00:00:00Z,1997.8575342,5676,6497,1016.74
1997-11-11T00:00:00Z,1997.8602740,5664,6492,1016.90
1997-11-12T00:00:00Z,1997.8630137,5828,6536,1013.97
1997-11-13T00:00:00Z,1997.8657534,6217,6555,1005.76
1997-11-14T00:00:00Z,1997.8684932,6720,6541,994.97
1997-11-15T00:00:00Z,1997.8712329,5828,6541,1014.13
1997-11-16T00:00:00Z,1997.8739726,5199,6521,1029.11
1997-11-17T00:00:00Z,1997.8767123,5234,6513,1028.03
1997-11-18T00:00:00Z,1997.8794521,5441,6440,1021.22
1997-11-19T00:00:00Z,1997.8821918,5471,6418,1020.05
1997-11-20T00:00:00Z,1997.8849315,5282,6396,1024.32
1997-11-21T00:00:00Z,1997.8876712,5208,6405,1026.43
